+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+------------------------+--------+---------+-----------------------+
| Bin#   |           ZZ           |          ttZ          |         Higgs         |         WZ          |         Other         |         Total          |  data  |  Ratio  |          WWZ          |
| Bin48  |  0.00159 ± 0.0009177   |  0.003182 ± 0.003898  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.004772 ± 0.004004   | 0 ± 0  |  0 ± 0  |   0.04499 ± 0.04245   |
| Bin49  |  0.00106 ± 0.0007493   |  0.004773 ± 0.002756  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.005833 ± 0.002856   | 0 ± 0  |  0 ± 0  | 0.001986 ± 0.0002943  |
| Bin50  |   0.002119 ± 0.00106   |  0.004773 ± 0.00421   |         0 ± 0         |        0 ± 0        |  -0.00122 ± 0.00122   |  0.005673 ± 0.004509   | 0 ± 0  |  0 ± 0  | 0.001856 ± 0.0003115  |
| Bin51  |  0.00159 ± 0.0009177   |  0.001591 ± 0.002756  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.003181 ± 0.002905   | 0 ± 0  |  0 ± 0  | 0.001911 ± 0.0003322  |
| Bin52  | 0.0005298 ± 0.0005298  |   0.009547 ± 0.0045   |         0 ± 0         |        0 ± 0        |         0 ± 0         |   0.01008 ± 0.004532   | 0 ± 0  |  0 ± 0  |  0.00248 ± 0.0004088  |
| Bin53  |  0.00151 ± 0.0008741   |  0.004773 ± 0.002756  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.006283 ± 0.002891   | 0 ± 0  |  0 ± 0  | 0.001454 ± 0.0002352  |
| Bin54  |  0.00159 ± 0.0009177   |  0.003182 ± 0.003182  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.004772 ± 0.003312   | 0 ± 0  |  0 ± 0  |  0.00154 ± 0.0002848  |
| Bin55  |  0.00159 ± 0.0009177   | -0.001591 ± 0.003558  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  -1.65e-06 ± 0.003674  | 0 ± 0  | -0 ± 0  | 0.001336 ± 0.0002573  |
| Bin56  |         0 ± 0          |         0 ± 0         |         0 ± 0         |        0 ± 0        |         0 ± 0         |         0 ± 0          | 0 ± 0  |  0 ± 0  | 0.001169 ± 0.0002283  |
| Bin57  | 0.0005298 ± 0.0005298  |  0.007956 ± 0.003558  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.008486 ± 0.003597   | 0 ± 0  |  0 ± 0  | 0.001077 ± 0.0001965  |
| Bin58  | 0.0005298 ± 0.0005298  |  0.006365 ± 0.003898  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.006894 ± 0.003933   | 0 ± 0  |  0 ± 0  | 0.001052 ± 0.0001942  |
| Bin59  | 0.0005298 ± 0.0005298  |  0.003182 ± 0.00225   |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.003712 ± 0.002312   | 0 ± 0  |  0 ± 0  |  0.001361 ± 0.000302  |
| Bin60  | 0.0005298 ± 0.0005298  |  0.001591 ± 0.002756  |         0 ± 0         |        0 ± 0        |         0 ± 0         |  0.002121 ± 0.002806   | 0 ± 0  |  0 ± 0  | 0.001317 ± 0.0003205  |
| Bin61  |   0.01346 ± 0.002644   |   0.03341 ± 0.01019   |  0.01367 ± 0.009668   |  0.02693 ± 0.02693  |   0.00122 ± 0.00122   |   0.08869 ± 0.03051    | 0 ± 0  |  0 ± 0  |    0.147 ± 0.07354    |
+--------+------------------------+-----------------------+-----------------------+---------------------+-----------------------+------------------------+--------+---------+-----------------------+
